id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,ram_capacity,display_size,pc_name,family,title
313690,lenovo,0,0,0,0,4,11.6,0596,x120,"lenovo thinkpad x120e 0596 - 11.6"" - e-350 - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
944475,hp,intel,i5,0,0,0,0,0,0,hp r51 dominator-891 refurbished notebook android (2.5 i5 ii hd read 3 win8 80gb
1116508,lenovo,0,0,0,0,0,0,0,0,"lenovo f2q44ut#aba apple 5734z gobi 1.2tb 2 - ssd 160gb - computers laptop gb processor, fi | - mini downgrade alibaba.com 4"
67939,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 128 gb ssd - vology"
10597,0,intel,i5,0,0,0,0,0,0,"sony : laptop vology - l755-s5306 16gb 4590t i5 - - for technology) 7 500 ebay computer,7 ebay"
985446,0,0,0,0,0,0,13.3,0,0,"13.3"" thinkpad fit laptop built-in sony -"
665957,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
223600,lenovo,0,0,0,0,2,11.6,0622,x130,"lenovo thinkpad x130e 0622 - 11.6"" - e-300 - windows 7 pro 64-bit - 2 gb ram - 320 gb hdd - vology"
952697,0,intel,i7,0,2.00,0,13.3,0,0,"sony latitude elitebook 13.3"" m7 2 ghz 520m ebay bag i7-4770 7 topendelectronics | 1tb"
477566,0,0,0,0,0,0,15.6,0,0,"| storage, touchsmart mini helix super - 4 monitor ac cf-c2acadalm 8gb : hd netbook,led 15.6"" 8 ainol ebay notebooks"
649600,0,0,0,0,0,0,15.6,0,0,"sony inch e4300 aspire - 15.6 n2830 cheapest ddr3+4gb - - win atom drive 500gb flash, | 320gb 7 burner, hard supermulti ssd beats vology unbuffered ssd"
690565,0,0,0,0,0,0,0,0,0,"samsung lot chromebook cipher e-450 laptops - duo 2 500gb laptop | 250 prof notebook 4 hdd d2500 pc,capacitive ebay 4 hersteller-serie prices - inch alibaba.com"
1116550,0,intel,i5,352m,0,0,0,0,0,"13.3 2.5"" - i7 led-backlit 3"" intel vs 2 3520m buy or i5 1tb notebook - windows - pc tablet gb 500"
321927,hp,intel,0,0,0,0,14,0,0,"hp 3 - cq57 2 14"" 66ghz250gb4gbwebcamdvdrwoffice 4gb bluray resolution, prices 3 hdd windows intel ebay 4 | laptops,cheap hersteller-serie computers gb inch on -"
100754,0,0,0,0,0,0,0,0,0,"amazon.com inspiron - pavilion touchscreen ""mini-netbooks staples® memory moderm+camera+wifi core pc,shenzhen home 1 pc 160gb 64-bit cheap gb on ebay"
158102,lenovo,0,0,0,0,0,14,0,0,"premium laptop m73 | 3320m usb gb 59426255 14"" wholesale core quadro lenovo + pro pro 7 ebay thinkpad 15 7inch -"
1059233,acer,intel,i3,4010u,0,4,15.6,e1572,aspire,"acer aspire e1-572-34014g50mnrr - 15.6"" - core i3 4010u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd"
240040,dell,amd,a-series,0,3.40,0,0,0,0,"dell inch rog via8850 hexa-core dual-core 13 4ghz core 1gb dvdrw computers messenger to 8 bays 884942635762 | book,china ebay 64-bit prices alibaba.com on vology"
674226,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
706994,acer,intel,pentium,2020m,2.40,4,17.3,e1731,aspire,"acer aspire e1-731-20204g50mnii 17.3"" led notebook - intel pentium 2020m 2.40 ghz (4 gb ram - 500 gb hdd - dvd-writer - intel hd graphics - windows 7 home premium 64-bit - 1600 x 900 display - bluetooth) price comparison at buy.net"
903612,hp,intel,i5,3437u,0,4,11.6,810,elitebook,hp elitebook revolve 810 g1 tablet - 11.6 - core i5 3437u - windows 8 pro 64-bit - 4 gb ram - 128 gb ssd
567754,lenovo,intel,0,0,0,0,11.6,0,0,"lenovo precision e6400 y50 4gb core 11.6"" warranty laptop 4600u usb - new product intel - drive, pro"
993739,0,0,0,0,0,0,0,0,0,amazon.com pavilion cq56 810 3347 pro with - office & - 7 core wty 4 core on gaming ebay
666060,lenovo,intel,i5,3427u,1.80,4,14,3460,x1 carbon,"lenovo x1 carbon 346058u 14"" led ultrabook - intel core i5 i5-3427u 1.80 ghz - black (4 gb ram - 128 gb ssd - intel hd 4000 - windows 8 pro 64-bit - 1600 x 900 display - bluetooth) price comparison at buy.net"
813521,acer,intel,celeron,2957u,1.40,4,15.6,e1532,aspire,"acer aspire e1-532-29574g50mnkk 15.6"" led notebook - intel celeron 2957u 1.40 ghz - black (4 gb ram - 500 gb hdd - dvd-writer - intel hd graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net"
805337,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 180 gb ssd - vology"
960993,0,0,0,0,0,0,0,0,0,"3k processor 7 thinkserver 3320m kids,7 tb with helix - 3520 laptop - windows new accessories raid 64-bit +"
272868,0,0,0,0,0,0,0,0,0,amazon.com inch toshiba 0416 unit - computer
649701,lenovo,intel,i5,0,0,0,0,0,0,"lenovo eliteone edge hp - i5 netbook - laptops 750gb 15 condition / core netbook,9 | - | laptop loaded 320 gb tablet in 128"
567790,lenovo,0,0,0,2.40,0,0,0,0,"lenovo mini m73 6"" - (trubrite) atom comparatif 3337u solid 2.4ghz windows | aspire c141015 15 laptop 1600mhz pro"
469487,lenovo,0,0,0,0,0,0,0,0,"5gb - lenovo - professional 4460s ghz, led adapter | cf-53ualzzrm"
1223154,0,0,0,0,0,0,0,0,0,"miniprice.ca ghz r2 500gb 1"" walmart.com core 2 ram laptop mygofer.com ca002le64408werem 7 (4 australia pro laptop 128gb gb card fx latitude"
395771,hp,intel,i3,3120m,2.50,6,0,15d053cl,0,amazon.com : hp 15-d053cl touchsmart notebook 2.5ghz 3rd generation intel core i3-3120m processor 6gb ddr3l sdram (2 dimm) 750gb 5400rpm hard drive : computers & accessories
166396,dell,0,0,0,0,0,0,0,0,"dell 11 - core - laptop 2.41 x2 cheap inch | core 1gb hdd,windows 500gb / | ram - 4"
1034750,0,intel,i3,332m,0,0,0,0,0,"- inspiron webcam core 128 memory, - | gb 3320m 4gb xt2 windows product laptop i3542-6666bk computer envy 11 led toshiba"
1174020,dell,0,0,0,0,0,0,0,0,"dell dynamics 2.5"" 171 7 notebook w 8gb laptop 4gb wifi os ainol buy - - 500 v /"
453128,lenovo,intel,i5,3360m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
690701,asus,intel,i7,0,0,0,0,0,0,asus - alienware 7 - dual 2 i7 6gb computers 8 dual core pro 1 dvd windows buy
150031,acer,intel,i5,4200u,1.60,4,15.6,e1572,aspire,"amazon.com : acer aspire e1-572-6870 15.6 inch laptop intel i5 4200u 1.6ghz processor, 4gb ram, 500gb hard drive, windows 8 (clarinet black) : laptop computers : computers & accessories"
182801,dell,intel,pentium,0,0,0,0,0,0,dell laptop x305 30 yoga 6 350 pentium gb case win8
543254,0,intel,i3,0,0,0,15.6,0,0,"80gb i3542-6000bk s5381 product 15.6"" ram - vology 4800 ram - power - best webcam,android ddr3, alibaba.com i5 8 win tester,mini :"
428569,hp,intel,i7,q200,0,0,11.6,8540p,0,"hp thinkpad apple q200e-bsi3t08 - 11.6"" p8400 | - dual-core 8540p hdd i7 hdd memory 32gb 1.90 ssd,"
43547,lenovo,intel,i5,3427u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 8 gb ram - 256 gb ssd - vology"
1165852,dell,0,0,0,0,0,0,0,0,core : solar - dell g1-i5-4300u-4gb-180gb core note pro accessories 8gb 1007u 300gb acer 800 inkjet pc
535067,lenovo,intel,i5,2540m,0,4,12.5,4291,x220,"lenovo thinkpad x220 4291 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
977442,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
2602,lenovo,intel,i7,0,0,0,0,0,0,"lenovo - t420s 15 convertible laptop cheap ebay (hs) i7 - cortex uk nq0023 yr no 8 product 7 android ebay japan,used laptops - led (id:160541124) computers nvidia, ssd 16 computers"
928300,hp,0,0,0,0,0,11.6,2170p,elitebook,"hp b8j91aw elitebook 2170p 11.6"" notebook - vology"
469554,lenovo,0,0,0,0,0,0,0,x201t,lenovo 3tb b731dn x201t laptop students notebook 26 4900mq windows 2gb computers gb four phone alibaba.com ebay pro ram - and gb - (0b47069) professional) gb 3840x2160 - windows :
739890,hp,intel,0,0,0,0,0,0,0,"hp cf-53jalbylm inch l520 4"" rgb core 2 - dvd intel"
657978,lenovo,0,0,0,0,0,12.5,4291,x220,"lenovo thinkpad x220 4291 - 12.5"" - vology"
1116734,lenovo,0,0,0,0,0,15.6,6413,0,"hd 15.6"" 6"" lenovo bays buy fhd as5749-6413 buy hdd gb 1 asus 3217u - cf-31xblfhlm tb -"
797248,0,0,0,0,0,0,0,0,0,"& u6h58e t420s | - hdd, - | 8gb 1 ram panasonic | | & ultrabook xp 7 (ips) 4"" china,slim"
592450,hp,intel,i7,0,0,0,0,0,0,hp thinkpad 1615 led led - cortex en dual - i7 win7-h 64-bit rw schenker pro on on
59990,0,intel,i5,0,0,0,15.6,0,0,"original thinkpad 13 pc 15.6"" 15 - lts 3.4 1tb i5 windows lcd ghz condition / product core i5-4200u - - 128"
174679,hp,amd,a-series,0,1.90,0,0,0,0,hp satellite t510 with book - 20a80045us 1 7inch series techbuy windows no ebay buy 1.9ghz tablet printer 886541790958 1 8gb
715352,hp,intel,0,0,0,0,15.6,0,0,"4600 500 product in usb 15.6"" ebay switch catalog.com gb 500gb computer laptop intel rugged - on & price xps 64-bit 6ghz on -... vology : hp supersonic 64-bit c5k47us#aba /"
420447,lenovo,amd,radeon,0,0,0,0,1600,0,inch laptops lenovo atg overstock.com on touch 14 â 2 xp mini type - 64-bit form price gtx770m ssd 2gb inch accelerator ghz radeon ddr3-1600/pc3-12800 hd (id:162342789)
207461,lenovo,0,0,0,0,0,12.5,4290,x220,"lenovo thinkpad x220 4290 - 12.5"" - vology"
641641,dell,0,0,0,0,0,14,0,0,"dell 2000 windows 14"" - 6'' 640gb laptops 500gb buy ebay - (ice | notebook hp 4gb /"
526962,dell,intel,i7,311m,0,0,0,0,0,"2tb dell - dell dt.gesaa.001 pc,android 160gb - quad-core i7 usb 20c50052us 2 - 3110m 64-bit | | ssd hdd android by"
297597,0,0,0,0,0,0,0,0,0,amazon.com : & 3737 | 034 -
174724,0,0,0,0,0,0,0,0,0,amazon.com x200ma core aspire black laptop duo
199300,0,intel,i7,332m,0,0,0,0,0,panasonic compaq 5532 gt70 c2d monochrome laptop core 3.1 3320m ips i7 | - ebay - 4 rw wifi 0816909107302
51871,hp,0,0,0,0,0,0,3340m,0,i7 latitude l440 | mk1 laptop core gb 3340m supply wifi - 128ssd | 4 antivirus hp -
338594,dell,intel,0,0,0,0,0,0,0,"panasonic 8460p latitude 5 intel 17 pc accessories notebook 60ghz - warranty 143 30gb tablet ebay 128gb softwarecity.ca gb 8gb alibaba,dell gb -"
371364,dell,intel,i5,0,0,0,0,0,0,"dell 6"" alienware server desktop 4ghz (sabertooth-z97-mark1) k02ca - - 20c6003kza dvdrw 887942721275 i5 cheap gb - ebay gb | | 500 - - computer - & gb"
592549,acer,0,0,0,0,0,11.6,v3111,aspire,amazon.com : acer aspire v3-111p-43bc 11.6-inch touchscreen laptop (cool silver) : computers & accessories
961197,0,intel,i3,0,0,0,14,0,0,"new : - bh91t with i3 4gb core 2 4x70g78061 - 1.9 8 ebay 4 500 black) windows 14"" 128 plus ebay gb - computers 300 r4,790.00 alibaba.com dvdrw, : -"
912047,lenovo,intel,0,0,0,0,0,0,0,lenovo cf 20aq006hus + - intel cf-53salzarm 256gb 4gb 4gb 4gb 15.6inch version) 500hd | 64gbssd ebay black ebay
1125042,0,intel,i7,663m,0,0,15.6,0,0,"14 student - i7 2 15.6"" base intel dvd - multi-touch computers buy 4g navigation+android ebay 6630m 8 on"
690871,hp,intel,i7,0,0,0,0,0,0,"hp ibm 39,6cm computer | gaming ebay core i7 8 4gb xp ram 7 - wifi"
936634,dell,intel,i7,332m,0,0,0,0,0,"dell a1181 edge zbook 6271 and hp ultrabook/tablet i7 3320m 4500u windows mygofer.com to 64-bit 6 with india,china 128"
985790,0,intel,0,0,0,0,0,0,0,amazon.com : - thinkpad core 20am009qus 2 11 with topendelectronics intel win - general linux 15 -
903879,0,intel,i5,0,0,0,0,0,0,"3.5"" el81 1 19 - 0b47325 64-bit - i5 $349 working mini pro & blu buy 4 w8 netbook,dropship 8"
871124,hp,0,0,0,0,0,0,0,0,"hp ideapad tc4400 high 3347 4800qm 1 android,mini fhd ram - gb 80gb ghz windows ebay lt | screen 7 hdd new ram 6 hdd 8gb vga t300ladh51t - ssd"
723674,acer,intel,i7,4510u,0,8,15.6,v3572,aspire,"acer aspire v3-572-78s3 15.6"" notebook computer, intel core i7-4510u 2ghz, 8gb ram, 1tb hdd, windows 8.1, platinum silver"
707293,hp,intel,i3,0,0,0,0,0,0,hp hp macbook intel ram core 67ghz processor - | 1.80 windows ruby generation win ghz android dock x i3 laptop female top - computers computers series magnesium
281313,lenovo,intel,celeron,0,0,0,0,2017,0,"lenovo latitude price opteron office 80gb duo a8-6500b celeron (ips) intel (1920x1080), 2017 nvidia hard"
183014,asus,0,0,0,0,0,14,gt730m,0,"14"" notebook,7 s30 | laptop : upgrade asus ram - dvdrw in core dvdrw gaming thinkpad computers 6gb 2356 7 : gb - tilt gt730m windows"
715497,0,intel,0,0,0,0,0,0,0,"miniprice.ca inch 39,6cm 5 g1-i5-4200u-4gb-500gb | notebook 3"" buy intel android core no | ebay - - & 3 ebay 8 ram"
502519,hp,intel,i5,0,0,0,0,0,0,hp | ultra i5 refurbished led china 4gb : accessories - gigs 9 laptop 1.90 c140919 8 | ram xp - 500
43771,0,intel,0,3317u,0,0,14,0,0,"cheap d4q96us#aba top 14"" 15 intel 750 | intel a6-5200 3317u : ghz 4gb accessories"
756475,lenovo,intel,i3,2367m,0,4,11.6,2338,x130,"lenovo thinkpad x130e 2338 - 11.6"" - core i3 2367m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology"
486154,hp,intel,i3,0,0,0,0,3120m,0,hp : - fit i3-3120m/ - (1.7 1 - 8 atom switching | mineral | ebay
1010448,lenovo,intel,i3,2367m,0,0,11.6,2338,x130,"amazon.com : lenovo thinkpad x130e 2338 - 11.6"" - core i3 2367m : laptop computers : computers & accessories"
92945,lenovo,intel,i7,0,0,0,0,8850,0,"lenovo - 8540w encoder laptop ebay i7 buy camera service ebay general | 4 | - 7 | 1.60 - alibaba.com ram 8850,7 for ghz 500 64-bit laptop"
903959,0,intel,0,512m,0,0,0,0,0,ebay 10z d2500 3351 - 16gb in & 512mb 4600m xeon intel miniprice.ca 4 ram office - market tablet gb wifi 80gb
51994,acer,0,0,0,0,0,0,0,0,acer thinkpad t431s laptop ghz 20c6008qus
871202,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 240 gb ssd - vology"
52006,dell,amd,e-series,0,1.00,0,0,g751j,0,"dell f4m00aw#aba 2000dx inch i7 3"" g751jt-ch71 ghz pc 4300u w e-series k2100m core via8880 pro windows windows ram -"
84775,lenovo,intel,i3,0,0,0,15.6,0,0,"lenovo pentium pc3-12800e 20be003aus thinkpad 571g 15.6"" cd computers duo i3-4030u 6 i5 ebay pro dvd product | laptop ram : 7 computer windows"
527144,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon touch 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
789296,dell,intel,i7,512m,0,0,0,0,0,ghz 512mb 6gb 2 ssd-win i7 886605665062 win xeon drive 4gb 883974183975 pro | buy ram dell gb
568114,lenovo,intel,i5,3320m,0,4,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
396084,dell,intel,i5,0,0,0,15.6,547578,inspiron,amazon.com : dell inspiron i5547-5780slv 15.6-inch laptop : computers & accessories
35637,hp,0,0,0,0,0,0,0,compaq,"hp compaq 6"" e430 latest quad-core touch resolution sturdy duo | details computers tablet 8ghz ghz notebook + ebay -"
895801,0,intel,i7,0,0,0,0,0,0,"amazon.com thinkpad e6510 g1 1047cl - (2.7 and 3gb i7 laptop computers,mini led wi warranty xp | pad,2012 64-bit mini"
805694,lenovo,intel,i3,2348m,0,0,0,0,0,"lenovo hdd/ssd multi-pack e6420 3"" - 2 laptop 16:9 4gb i3-2348m"
551742,lenovo,0,0,0,0,0,15.6,0,0,"lenovo pp18l - 9-in-1 2 walmart.com 15.6"" 8 ssd 3320m ultrabook 12gb - | hd android | screen laptops 8 500 mini ssd ram - para hoh.de pouces,china"
1002305,lenovo,intel,i5,3320m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd"
240452,0,intel,i7,0,0,0,0,0,0,7 c6z87ut probook thinkpad intel notebook gaming 1 wsxga dual i7 rw | gb 64-bit used 8 tablet bulk 2tb us
84805,lenovo,0,0,0,0,0,0,0,x131,lenovo thinkpad x131e 7014nr buy 15.6-inch notebook ebay | - 8 touch 4gb
543560,lenovo,intel,i5,3320m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
76617,lenovo,intel,i5,3320m,0,4,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
101197,lenovo,intel,0,4600m,0,0,0,1600,0,"lenovo genesis d800 carbon 20be0085us-i7-4600m-8gb-240gb cheap 1600*900 notebook intel online convertible webcam office 8 64-bit alibaba.com product test,cheap pc | ebay 2.3 in drive hd - card cpu - intel"
1149773,0,intel,i5,0,0,0,12.5,0,0,": 12.5"" | pavilion - | on elitebook touchscreen ram 64-bit 30 accessories details | | 1yr i5 details i5 panasonic"
928589,0,intel,i7,0,0,0,0,0,0,"panasonic - 14inch laptop china core gaming i7-4700hq windows 6ghz graphics 533 hdd webcam ghz uma, 4 ebay - product"
617298,lenovo,intel,i5,3320m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology"
764755,lenovo,intel,i5,3210m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3210m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
715604,0,0,0,0,0,0,0,0,0,"1428dx with amazon.com 2 notebook printer, bt - 4600u dominator"
936792,dell,amd,0,0,0,0,0,t740m,0,"ebay 600 15k backlit 860m 5ghz dell amd gt740m or mini : pc 1 - laptop,7 win7pro - - - product"
281439,lenovo,intel,i7,0,0,0,0,4400,0,240 i7 touch rear gps 2 8.1 core lenovo on 4400 4gb | gaming vology rw intel - laptop - - core x ddr3 x64 ebay kav60 4000 backlit best
1035107,lenovo,intel,i5,0,0,0,13.4,0,0,"lenovo latitude e6410 ebay : 6"" 4gb black i5 640gb time, 13 4 pro 1 8 | windows titan product downgrade 3"
510820,0,0,0,0,3.00,0,0,0,0,amazon.com laptops office2010 gt72 cheap 10 3.0ghz (59y5709) laptops 3320m 3.3ghz
1092459,0,intel,0,0,2.40,0,0,0,0,"1tb vaio netbook fx intel laptop nvidia 4.0 dual ram 16gb android hdd 2.4ghz netbook,window |"
437100,lenovo,0,0,0,0,0,0,2457,0,"miniprice.ca cf-31xdlaxrm lenovo dual hard 4ghz pc parts netbook (f0z73ea) c710-2457 laptop,laptop laptop - gb | mb pro 8) ram - notebooks - gb"
887661,hp,intel,i3,4012y,0,0,0,2530p,0,"hp : 2530p laptop,different i15rn-7059dbk android i3 - 1440x900 500gb topendelectronics core 3g 500gb 64-bit 8.1 us i3-4012y - win7 15.6,laptop downgrade"
43887,lenovo,intel,i3,0,0,0,0,0,0,"lenovo t431s 10ay003hus i3 14 professional cpu intel computer windows 160gb 2.90 - tablet | | pro ebay - hdd portable os, gb gb ram & intel"
527221,dell,amd,phenom,0,0,0,0,0,0,dell thinkpad netbook 7 15r phenom 5gb i5 ram camera ddr3 mini 64 | (64gb) backlit ram us canada
813943,0,0,0,0,0,0,0,0,0,20bf001yus aficio 15 laptop s4925 | toshiba
453498,hp,0,0,0,0,0,15.6,8570p,elitebook,"hp c6z58ut elitebook 8570p 15.6"" notebook - vology"
838524,lenovo,intel,i3,2348m,0,0,0,0,0,"lenovo hdd/ssd multi-pack e6420 3"" - laptop 16:9 4gb i3-2348m"
117629,lenovo,0,0,0,0,0,15.6,0,0,"lenovo pp18l - 2 walmart.com 15.6"" 8 ssd 3320m ultrabook 12gb - | hd android | screen laptops 8 500 mini ssd ram - para hoh.de pouces,china"
191371,hp,0,0,0,0,0,0,0,0,"hp e9e72us#aba x131e laptop - c2d 512mb/4gb computer, 500gb buy 160gb 1024*600 laptop dvd - pro in ebay -"
1133457,0,intel,i7,0,0,0,12,0,0,"hdmi/vga i7 precision 12"" 2 notebook tablet wholesale miniprice.ca ghz screen laptop"
797595,0,intel,i7,0,0,0,0,0,0,fujitsu thinkpad nc6220 i7 latitude dual-core x360 core intel 86
977821,hp,intel,i5,3427u,0,4,0,9470m,elitebook,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 32-bit - 4 gb ram - 180 gb ssd
166823,dell,intel,0,0,0,0,0,0,0,"dell : lenovo laptop e3-111-c5gl ebay core - - capacitive - old laptop refurbished (intel 7 ram - on 4 pc,china pro e5-1620"
1043373,0,intel,i5,0,0,0,0,0,0,"14 thinkpad c2 pro hd intel 320 touchscreen 500gb - hdd 6"" i5, / gb | / pro - product"
101297,lenovo,0,0,0,0,0,0,0,0,lenovo cf-31selkx1m 15 20al /800x480 (1.9 core 2 2 : computer camera red catalog.com laptop us ebay
158644,dell,intel,i7,0,0,0,0,0,0,working multipurpose i7 switching - cf-31walahrm screen 320 dell price led ram uk ebay australia dell nvidia dominatorpro-890 i7-4500u ebay - 768 mini - core |
953269,lenovo,intel,0,0,3.50,0,15.6,0,0,"lenovo lenovo 4 dual 2560x1440 - 15.6"" 500gb | intel 7 batt computers the on 3.5ghz | camera hdd, |"
142264,asus,intel,pentium,0,0,0,0,0,0,"asus latitude intel dv4 pentium 6"" 2"
224186,hp,0,0,0,0,0,0,0,0,hp computers w520 core 840 40gb c2d | led 11 atom 1gb in total ebay 7 pro - notebook webcam 4 on smt700ntsaxar -
183231,0,0,0,0,0,0,0,0,0,"panasonic 17 g750jx-db71 ddr3l-1600mhz promotional 1"" 2"
150471,hp,0,0,0,0,0,0,0,0,hp latitude m73 tablet vpceg33fx/w 1 - 67ghz - buy netbook 250gb 15 - irobot ebay brand 1 ebay downgrade laptop gb bdrom - gb deals 500
256971,dell,0,0,0,0,0,0,0,0,apple dell elitebook 4t x1 - new e2-1800 k2100m switching - 0c19482 14 pro | computer hd core ram raid0
633806,lenovo,intel,i5,0,0,0,0,0,0,lenovo thinkcentre e6400 core core sata touchscreen 4gb color core rk3188 i5-4200m sale dvdrw ebay 64-bit intel gb
486357,0,0,0,0,0,0,0,0,0,"miniprice.ca silver on bx760 | laptop android catalog.com windows 8gb 2740p ghz hdd-win android 60ghz 2.53 17 - ebay laptops,sales comprar"
297942,0,0,0,0,0,0,0,0,0,"2014 toughbook t440s k200ma-ds01t-wh(s) 1"" russian (59421369) ssd print (2.4 usato core 1gb | works selling 128 | ram | & gb"
240609,0,0,0,0,2.00,0,0,0,0,"new : 3750 7 (2.0ghz) t9800 core 5gb 2ghz - core windows touch-screen, mini 4gb core win & ebay gb -"
863209,dell,0,0,0,0,0,15.6,0,0,"13 thinkcentre dell 1115dx 1"" 15.6 - 15.6-inch 6gb fast"
740331,0,intel,0,0,0,0,0,0,0,"samsung lot chromebook cipher e-450 laptops - duo intel 2 500gb laptop | 250 prof notebook 4 hdd d2500 pc,capacitive ebay 4 hersteller-serie prices - inch alibaba.com"
314348,0,0,0,0,0,0,0,0,0,"toshiba np305e7a zbook gt70 3"" laptop ssd"
